#dif_id	chip_id	chan_id	view	plane	slot	grid	x	y	z
5	15	14	1	7	4	0	0	-387.5	172.5
5	15	15	1	6	4	0	0	-387.5	115.5
5	15	16	1	6	0	0	0	-487.5	115.5
5	15	17	1	7	0	0	0	-487.5	172.5
5	15	18	1	6	1	0	0	-462.5	115.5
5	15	19	1	7	1	0	0	-462.5	172.5
5	15	20	1	6	2	0	0	-437.5	115.5
5	15	21	1	7	2	0	0	-437.5	172.5
5	15	22	1	6	3	0	0	-412.5	115.5
5	15	23	1	7	3	0	0	-412.5	172.5
5	15	24	1	6	62	1	0	-374.9	158.1
5	15	25	1	7	62	1	0	-374.9	215.1
5	15	26	1	7	63	1	0	-324.9	215.1
5	15	27	1	6	63	1	0	-324.9	158.1
5	15	28	1	7	61	1	0	-424.9	215.1
5	15	29	1	6	61	1	0	-424.9	158.1
5	15	30	1	7	60	1	0	-474.9	215.1
5	15	31	1	6	60	1	0	-474.9	158.1
5	16	0	1	6	14	0	0	-137.5	115.5
5	16	1	1	6	46	1	0	-174.9	129.6
5	16	2	1	7	14	0	0	-137.5	172.5
5	16	3	1	7	46	1	0	-174.9	186.6
5	16	4	1	6	15	0	0	-112.5	115.5
5	16	5	1	6	47	1	0	-124.9	129.6
5	16	6	1	7	15	0	0	-112.5	172.5
5	16	7	1	7	47	1	0	-124.9	186.6
5	16	8	1	7	45	1	0	-224.9	186.6
5	16	9	1	6	45	1	0	-224.9	129.6
5	16	10	1	7	44	1	0	-274.9	186.6
5	16	11	1	6	44	1	0	-274.9	129.6
5	16	12	1	7	13	0	0	-162.5	172.5
5	16	13	1	6	13	0	0	-162.5	115.5
5	16	14	1	7	12	0	0	-187.5	172.5
5	16	15	1	6	12	0	0	-187.5	115.5
5	16	16	1	6	8	0	0	-287.5	115.5
5	16	17	1	7	8	0	0	-287.5	172.5
5	16	18	1	6	9	0	0	-262.5	115.5
5	16	19	1	7	9	0	0	-262.5	172.5
5	16	20	1	6	10	0	0	-237.5	115.5
5	16	21	1	7	10	0	0	-237.5	172.5
5	16	22	1	6	11	0	0	-212.5	115.5
5	16	23	1	7	11	0	0	-212.5	172.5
5	16	24	1	6	66	1	0	-174.9	158.1
5	16	25	1	7	66	1	0	-174.9	215.1
5	16	26	1	7	67	1	0	-124.9	215.1
5	16	27	1	6	67	1	0	-124.9	158.1
5	16	28	1	7	65	1	0	-224.9	215.1
5	16	29	1	6	65	1	0	-224.9	158.1
5	16	30	1	7	64	1	0	-274.9	215.1
5	16	31	1	6	64	1	0	-274.9	158.1
5	17	0	1	6	22	0	0	62.5	115.5
5	17	1	1	6	50	1	0	25.1	129.6
5	17	2	1	7	22	0	0	62.5	172.5
5	17	3	1	7	50	1	0	25.1	186.6
5	17	4	1	6	23	0	0	87.5	115.5
5	17	5	1	6	51	1	0	75.1	129.6
5	17	6	1	7	23	0	0	87.5	172.5
5	17	7	1	7	51	1	0	75.1	186.6
5	17	8	1	7	49	1	0	-24.9	186.6
5	17	9	1	6	49	1	0	-24.9	129.6
5	17	10	1	7	48	1	0	-74.9	186.6
5	17	11	1	6	48	1	0	-74.9	129.6
5	17	12	1	7	21	0	0	37.5	172.5
5	17	13	1	6	21	0	0	37.5	115.5
5	17	14	1	7	20	0	0	12.5	172.5
5	17	15	1	6	20	0	0	12.5	115.5
5	17	16	1	6	16	0	0	-87.5	115.5
5	17	17	1	7	16	0	0	-87.5	172.5
5	17	18	1	6	17	0	0	-62.5	115.5
5	17	19	1	7	17	0	0	-62.5	172.5
5	17	20	1	6	18	0	0	-37.5	115.5
5	17	21	1	7	18	0	0	-37.5	172.5
5	17	22	1	6	19	0	0	-12.5	115.5
5	17	23	1	7	19	0	0	-12.5	172.5
5	17	24	1	6	70	1	0	25.1	158.1
5	17	25	1	7	70	1	0	25.1	215.1
5	17	26	1	7	71	1	0	75.1	215.1
5	17	27	1	6	71	1	0	75.1	158.1
5	17	28	1	7	69	1	0	-24.9	215.1
5	17	29	1	6	69	1	0	-24.9	158.1
5	17	30	1	7	68	1	0	-74.9	215.1
5	17	31	1	6	68	1	0	-74.9	158.1
5	18	0	1	6	30	0	0	262.5	115.5
5	18	1	1	6	54	1	0	225.1	129.6
5	18	2	1	7	30	0	0	262.5	172.5
5	18	3	1	7	54	1	0	225.1	186.6
5	18	4	1	6	31	0	0	287.5	115.5
5	18	5	1	6	55	1	0	275.1	129.6
5	18	6	1	7	31	0	0	287.5	172.5
5	18	7	1	7	55	1	0	275.1	186.6
5	18	8	1	7	53	1	0	175.1	186.6
5	18	9	1	6	53	1	0	175.1	129.6
5	18	10	1	7	52	1	0	125.1	186.6
5	18	11	1	6	52	1	0	125.1	129.6
5	18	12	1	7	29	0	0	237.5	172.5
5	18	13	1	6	29	0	0	237.5	115.5
5	18	14	1	7	28	0	0	212.5	172.5
5	18	15	1	6	28	0	0	212.5	115.5
5	18	16	1	6	24	0	0	112.5	115.5
5	18	17	1	7	24	0	0	112.5	172.5
5	18	18	1	6	25	0	0	137.5	115.5
5	18	19	1	7	25	0	0	137.5	172.5
5	18	20	1	6	26	0	0	162.5	115.5
5	18	21	1	7	26	0	0	162.5	172.5
5	18	22	1	6	27	0	0	187.5	115.5
5	18	23	1	7	27	0	0	187.5	172.5
5	18	24	1	6	74	1	0	225.1	158.1
5	18	25	1	7	74	1	0	225.1	215.1
5	18	26	1	7	75	1	0	275.1	215.1
5	18	27	1	6	75	1	0	275.1	158.1
5	18	28	1	7	73	1	0	175.1	215.1
5	18	29	1	6	73	1	0	175.1	158.1
5	18	30	1	7	72	1	0	125.1	215.1
5	18	31	1	6	72	1	0	125.1	158.1
5	19	0	1	6	38	0	0	462.5	115.5
5	19	1	1	6	58	1	0	425.1	129.6
5	19	2	1	7	38	0	0	462.5	172.5
5	19	3	1	7	58	1	0	425.1	186.6
5	19	4	1	6	39	0	0	487.5	115.5
5	19	5	1	6	59	1	0	475.1	129.6
5	19	6	1	7	39	0	0	487.5	172.5
5	19	7	1	7	59	1	0	475.1	186.6
5	19	8	1	7	57	1	0	375.1	186.6
5	19	9	1	6	57	1	0	375.1	129.6
5	19	10	1	7	56	1	0	325.1	186.6
5	19	11	1	6	56	1	0	325.1	129.6
5	19	12	1	7	37	0	0	437.5	172.5
5	19	13	1	6	37	0	0	437.5	115.5
5	19	14	1	7	36	0	0	412.5	172.5
5	19	15	1	6	36	0	0	412.5	115.5
5	19	16	1	6	32	0	0	312.5	115.5
5	19	17	1	7	32	0	0	312.5	172.5
5	19	18	1	6	33	0	0	337.5	115.5
5	19	19	1	7	33	0	0	337.5	172.5
5	19	20	1	6	34	0	0	362.5	115.5
5	19	21	1	7	34	0	0	362.5	172.5
5	19	22	1	6	35	0	0	387.5	115.5
5	19	23	1	7	35	0	0	387.5	172.5
5	19	24	1	6	78	1	0	425.1	158.1
5	19	25	1	7	78	1	0	425.1	215.1
5	19	26	1	7	79	1	0	475.1	215.1
5	19	27	1	6	79	1	0	475.1	158.1
5	19	28	1	7	77	1	0	375.1	215.1
5	19	29	1	6	77	1	0	375.1	158.1
5	19	30	1	7	76	1	0	325.1	215.1
5	19	31	1	6	76	1	0	325.1	158.1
